*1000Hz	-39.2
	
20.00	-1.9
20.55	-1.6
21.11	-1.4
21.69	-1.2
22.29	-1.0
22.90	-0.8
23.53	-0.6
24.18	-0.4
24.84	-0.2
25.52	-0.1
26.22	0.0
26.94	0.1
27.68	0.3
28.44	0.4
29.22	0.4
30.03	0.5
30.85	0.6
31.70	0.7
32.57	0.7
33.46	0.8
34.38	0.8
35.33	0.9
36.30	0.9
37.29	0.9
38.32	1.0
39.37	1.0
40.45	1.0
41.56	1.1
42.70	1.1
43.87	1.1
45.08	1.2
46.32	1.2
47.59	1.2
48.90	1.2
50.24	1.3
51.62	1.3
53.03	1.3
54.49	1.3
55.99	1.4
57.52	1.4
59.10	1.4
60.73	1.4
62.39	1.5
64.11	1.5
65.87	1.5
67.68	1.5
69.54	1.5
71.44	1.5
73.41	1.6
75.42	1.6
77.49	1.6
79.62	1.6
81.81	1.6
84.05	1.6
86.36	1.6
88.73	1.6
91.17	1.6
93.67	1.6
96.25	1.6
98.89	1.6
101.60	1.6
104.39	1.5
107.26	1.4
110.21	1.3
113.23	1.2
116.34	1.1
119.54	1.0
122.82	0.9
126.19	0.8
129.66	0.7
133.22	0.7
136.87	0.6
140.63	0.5
144.50	0.4
148.46	0.4
152.54	0.3
156.73	0.2
161.03	0.2
165.45	0.2
170.00	0.2
174.67	0.2
179.46	0.2
184.39	0.2
189.45	0.3
194.65	0.3
200.00	0.4
205.49	0.5
211.13	0.6
216.93	0.7
222.89	0.8
229.01	0.9
235.30	1.1
241.76	1.3
248.40	1.4
255.22	1.6
262.23	1.8
269.43	1.8
276.83	1.8
284.43	1.7
292.24	1.5
300.26	1.2
308.51	0.8
316.98	0.4
325.68	0.0
334.63	-0.2
343.81	-0.3
353.26	-0.3
362.96	-0.2
372.92	-0.1
383.16	0.1
393.68	0.3
404.49	0.6
415.60	0.8
427.01	1.0
438.74	1.2
450.79	1.4
463.17	1.4
475.88	1.4
488.95	1.3
502.38	1.0
516.17	0.5
530.35	0.2
544.91	0.1
559.87	0.1
575.25	0.0
591.04	-0.1
607.27	-0.2
623.95	-0.2
641.08	-0.1
658.68	0.1
676.77	0.2
695.35	0.4
714.45	0.5
734.07	0.6
754.22	0.6
774.94	0.6
796.21	0.5
818.08	0.3
840.54	0.1
863.62	0.0
887.34	-0.1
911.70	-0.2
936.74	-0.2
962.46	-0.1
988.89	0.0
1016.04	0.0
1043.94	0.0
1072.61	-0.1
1102.06	-0.2
1132.33	-0.3
1163.42	-0.4
1195.37	-0.5
1228.19	-0.5
1261.91	-0.6
1296.57	-0.7
1332.17	-0.7
1368.75	-0.7
1406.34	-0.7
1444.95	-0.7
1484.63	-0.6
1525.40	-0.6
1567.28	-0.6
1610.32	-0.6
1654.54	-0.7
1699.97	-0.7
1746.65	-0.7
1794.61	-0.7
1843.89	-0.6
1894.53	-0.6
1946.55	-0.6
2000.00	-0.6
2054.92	-0.7
2111.35	-0.7
2169.32	-0.9
2228.89	-1.1
2290.10	-1.2
2352.98	-1.2
2417.59	-1.0
2483.98	-0.7
2552.19	-0.5
2622.27	-0.4
2694.27	-0.3
2768.26	-0.2
2844.27	-0.1
2922.37	0.2
3002.62	0.5
3085.07	0.6
3169.79	0.7
3256.83	0.7
3346.26	0.7
3438.14	0.7
3532.55	0.6
3629.56	0.4
3729.22	0.3
3831.62	0.3
3936.84	0.5
4044.94	0.6
4156.01	0.7
4270.14	0.8
4387.39	0.7
4507.87	0.5
4631.65	0.1
4758.83	-0.1
4889.51	0.2
5023.77	0.7
5161.72	0.9
5303.46	0.9
5449.09	0.7
5598.72	0.5
5752.46	0.5
5910.42	0.7
6072.72	0.9
6239.47	0.7
6410.80	0.1
6586.84	-0.3
6767.71	-0.1
6953.55	0.6
7144.49	1.1
7340.67	1.0
7542.24	0.6
7749.35	0.9
7962.14	2.0
8180.78	2.8
8405.42	3.0
8636.23	2.7
8873.37	2.6
9117.03	3.0
9367.38	3.6
9624.61	3.5
9888.89	2.8
10160.44	2.7
10439.44	2.8
10726.10	2.7
11020.63	2.6
11323.25	2.5
11634.18	2.2
11953.65	2.4
12281.89	2.8
12619.15	2.7
12965.66	2.7
13321.69	2.9
13687.50	2.7
14063.35	2.1
14449.52	2.2
14846.30	2.4
15253.97	2.1
15672.84	2.5
16103.21	2.7
16545.39	2.8
16999.72	2.9
17466.52	2.6
17946.14	3.1
18438.94	2.7
18945.26	3.5
19465.49	4.1
20000.00	4.6
