*1000Hz	-41.1
	
20.00	-1.4
20.55	-1.2
21.11	-0.9
21.69	-0.7
22.29	-0.5
22.90	-0.3
23.53	-0.2
24.18	0.0
24.84	0.0
25.52	0.1
26.22	0.1
26.94	0.1
27.68	0.1
28.44	0.1
29.22	0.1
30.03	0.1
30.85	0.1
31.70	0.1
32.57	0.1
33.46	0.1
34.38	0.2
35.33	0.2
36.30	0.2
37.29	0.2
38.32	0.3
39.37	0.3
40.45	0.4
41.56	0.4
42.70	0.5
43.87	0.6
45.08	0.6
46.32	0.7
47.59	0.7
48.90	0.8
50.24	0.8
51.62	0.9
53.03	0.9
54.49	1.0
55.99	1.0
57.52	1.0
59.10	1.0
60.73	1.1
62.39	1.1
64.11	1.1
65.87	1.1
67.68	1.0
69.54	1.0
71.44	1.0
73.41	1.0
75.42	1.0
77.49	1.0
79.62	1.1
81.81	1.1
84.05	1.2
86.36	1.2
88.73	1.3
91.17	1.4
93.67	1.4
96.25	1.4
98.89	1.3
101.60	1.2
104.39	1.1
107.26	1.0
110.21	0.9
113.23	0.9
116.34	0.8
119.54	0.7
122.82	0.6
126.19	0.5
129.66	0.4
133.22	0.4
136.87	0.3
140.63	0.2
144.50	0.1
148.46	0.0
152.54	0.0
156.73	-0.1
161.03	-0.1
165.45	-0.1
170.00	-0.1
174.67	-0.1
179.46	-0.1
184.39	-0.1
189.45	-0.1
194.65	-0.1
200.00	-0.1
205.49	-0.1
211.13	-0.1
216.93	0.0
222.89	0.1
229.01	0.4
235.30	0.7
241.76	1.0
248.40	1.2
255.22	1.4
262.23	1.6
269.43	1.8
276.83	1.9
284.43	1.9
292.24	1.9
300.26	1.7
308.51	1.5
316.98	1.3
325.68	1.0
334.63	0.8
343.81	0.6
353.26	0.4
362.96	0.1
372.92	-0.1
383.16	-0.3
393.68	-0.5
404.49	-0.6
415.60	-0.6
427.01	-0.6
438.74	-0.3
450.79	-0.1
463.17	0.3
475.88	0.7
488.95	1.1
502.38	1.2
516.17	0.6
530.35	0.3
544.91	0.3
559.87	0.5
575.25	0.5
591.04	0.4
607.27	0.2
623.95	0.1
641.08	0.1
658.68	0.1
676.77	0.2
695.35	0.2
714.45	0.4
734.07	0.5
754.22	0.6
774.94	0.7
796.21	0.7
818.08	0.6
840.54	0.5
863.62	0.4
887.34	0.2
911.70	0.1
936.74	0.0
962.46	0.0
988.89	0.0
1016.04	0.0
1043.94	0.0
1072.61	0.0
1102.06	-0.1
1132.33	-0.3
1163.42	-0.4
1195.37	-0.5
1228.19	-0.5
1261.91	-0.4
1296.57	-0.4
1332.17	-0.4
1368.75	-0.4
1406.34	-0.4
1444.95	-0.4
1484.63	-0.3
1525.40	-0.3
1567.28	-0.3
1610.32	-0.3
1654.54	-0.4
1699.97	-0.6
1746.65	-0.6
1794.61	-0.6
1843.89	-0.6
1894.53	-0.5
1946.55	-0.5
2000.00	-0.5
2054.92	-0.5
2111.35	-0.5
2169.32	-0.6
2228.89	-0.7
2290.10	-0.9
2352.98	-0.9
2417.59	-0.8
2483.98	-0.5
2552.19	-0.3
2622.27	-0.1
2694.27	-0.1
2768.26	0.0
2844.27	0.2
2922.37	0.5
3002.62	0.7
3085.07	0.9
3169.79	0.9
3256.83	0.9
3346.26	0.9
3438.14	1.0
3532.55	0.9
3629.56	0.9
3729.22	0.7
3831.62	0.6
3936.84	0.7
4044.94	0.8
4156.01	0.8
4270.14	0.9
4387.39	0.9
4507.87	0.7
4631.65	0.4
4758.83	0.1
4889.51	0.3
5023.77	0.7
5161.72	0.9
5303.46	1.0
5449.09	0.8
5598.72	0.6
5752.46	0.6
5910.42	0.9
6072.72	1.1
6239.47	1.0
6410.80	0.4
6586.84	-0.1
6767.71	0.0
6953.55	0.8
7144.49	1.4
7340.67	1.5
7542.24	1.1
7749.35	1.1
7962.14	2.1
8180.78	3.2
8405.42	3.6
8636.23	3.4
8873.37	3.2
9117.03	3.5
9367.38	4.3
9624.61	4.4
9888.89	3.9
10160.44	3.8
10439.44	4.0
10726.10	3.9
11020.63	4.0
11323.25	4.0
11634.18	3.8
11953.65	4.0
12281.89	4.5
12619.15	4.6
12965.66	4.5
13321.69	4.6
13687.50	4.7
14063.35	4.5
14449.52	4.4
14846.30	4.7
15253.97	4.7
15672.84	4.9
16103.21	5.3
16545.39	5.3
16999.72	5.7
17466.52	5.4
17946.14	5.9
18438.94	5.7
18945.26	6.4
19465.49	7.0
20000.00	7.6
