*1000Hz	-38.2
	
20.00	-0.5
20.55	-0.2
21.11	0.0
21.69	0.3
22.29	0.6
22.90	0.8
23.53	1.0
24.18	1.2
24.84	1.3
25.52	1.4
26.22	1.4
26.94	1.5
27.68	1.5
28.44	1.5
29.22	1.5
30.03	1.5
30.85	1.5
31.70	1.5
32.57	1.5
33.46	1.5
34.38	1.4
35.33	1.4
36.30	1.4
37.29	1.4
38.32	1.4
39.37	1.4
40.45	1.3
41.56	1.3
42.70	1.3
43.87	1.4
45.08	1.4
46.32	1.4
47.59	1.5
48.90	1.5
50.24	1.6
51.62	1.7
53.03	1.7
54.49	1.8
55.99	1.8
57.52	1.8
59.10	1.9
60.73	1.9
62.39	1.9
64.11	1.9
65.87	1.9
67.68	1.9
69.54	1.9
71.44	1.9
73.41	1.9
75.42	1.9
77.49	1.9
79.62	1.9
81.81	1.9
84.05	2.0
86.36	2.0
88.73	2.1
91.17	2.2
93.67	2.2
96.25	2.2
98.89	2.2
101.60	2.1
104.39	2.0
107.26	1.9
110.21	1.9
113.23	1.8
116.34	1.7
119.54	1.4
122.82	1.3
126.19	1.2
129.66	1.0
133.22	0.9
136.87	0.8
140.63	0.6
144.50	0.5
148.46	0.3
152.54	0.1
156.73	0.0
161.03	-0.1
165.45	-0.2
170.00	-0.4
174.67	-0.4
179.46	-0.4
184.39	-0.3
189.45	-0.1
194.65	0.2
200.00	0.4
205.49	0.7
211.13	0.9
216.93	1.1
222.89	1.2
229.01	1.5
235.30	1.7
241.76	1.9
248.40	2.1
255.22	2.2
262.23	2.3
269.43	2.4
276.83	2.3
284.43	2.2
292.24	2.1
300.26	1.8
308.51	1.5
316.98	1.1
325.68	0.8
334.63	0.5
343.81	0.3
353.26	0.2
362.96	0.1
372.92	0.1
383.16	0.0
393.68	-0.1
404.49	0.0
415.60	0.1
427.01	0.4
438.74	0.7
450.79	1.1
463.17	1.4
475.88	1.6
488.95	1.8
502.38	1.6
516.17	1.0
530.35	0.6
544.91	0.6
559.87	0.7
575.25	0.6
591.04	0.5
607.27	0.3
623.95	0.2
641.08	0.2
658.68	0.3
676.77	0.4
695.35	0.5
714.45	0.6
734.07	0.7
754.22	0.7
774.94	0.7
796.21	0.7
818.08	0.6
840.54	0.5
863.62	0.4
887.34	0.3
911.70	0.2
936.74	0.2
962.46	0.2
988.89	0.1
1016.04	0.0
1043.94	-0.1
1072.61	-0.2
1102.06	-0.3
1132.33	-0.4
1163.42	-0.4
1195.37	-0.4
1228.19	-0.4
1261.91	-0.4
1296.57	-0.5
1332.17	-0.5
1368.75	-0.6
1406.34	-0.6
1444.95	-0.7
1484.63	-0.7
1525.40	-0.6
1567.28	-0.5
1610.32	-0.5
1654.54	-0.4
1699.97	-0.5
1746.65	-0.6
1794.61	-0.7
1843.89	-0.6
1894.53	-0.5
1946.55	-0.4
2000.00	-0.3
2054.92	-0.4
2111.35	-0.6
2169.32	-0.8
2228.89	-1.0
2290.10	-1.1
2352.98	-1.1
2417.59	-1.0
2483.98	-0.7
2552.19	-0.5
2622.27	-0.4
2694.27	-0.4
2768.26	-0.3
2844.27	-0.2
2922.37	0.0
3002.62	0.2
3085.07	0.4
3169.79	0.5
3256.83	0.7
3346.26	0.8
3438.14	0.9
3532.55	0.9
3629.56	0.7
3729.22	0.5
3831.62	0.2
3936.84	0.0
4044.94	0.0
4156.01	0.0
4270.14	0.2
4387.39	0.4
4507.87	0.4
4631.65	0.2
4758.83	-0.1
4889.51	-0.1
5023.77	0.1
5161.72	0.2
5303.46	0.2
5449.09	0.1
5598.72	-0.1
5752.46	-0.1
5910.42	0.0
6072.72	0.2
6239.47	0.2
6410.80	-0.2
6586.84	-0.9
6767.71	-1.1
6953.55	-0.7
7144.49	0.1
7340.67	0.4
7542.24	0.3
7749.35	0.0
7962.14	0.2
8180.78	1.1
8405.42	1.8
8636.23	2.0
8873.37	1.6
9117.03	1.3
9367.38	1.7
9624.61	2.1
9888.89	1.8
10160.44	1.4
10439.44	1.4
10726.10	1.1
11020.63	0.9
11323.25	1.1
11634.18	0.8
11953.65	0.4
12281.89	0.6
12619.15	1.0
12965.66	1.1
13321.69	0.8
13687.50	0.7
14063.35	0.9
14449.52	0.5
14846.30	0.3
15253.97	0.7
15672.84	0.7
16103.21	0.9
16545.39	0.6
16999.72	1.1
17466.52	1.1
17946.14	0.7
18438.94	1.3
18945.26	1.5
19465.49	1.9
20000.00	3.0
