*1000Hz	-41.5
	
20.00	0.4
20.55	0.3
21.11	0.1
21.69	0.0
22.29	-0.1
22.90	-0.2
23.53	-0.2
24.18	-0.3
24.84	-0.3
25.52	-0.3
26.22	-0.3
26.94	-0.2
27.68	-0.2
28.44	-0.1
29.22	-0.1
30.03	0.0
30.85	0.0
31.70	0.0
32.57	0.1
33.46	0.1
34.38	0.2
35.33	0.2
36.30	0.3
37.29	0.3
38.32	0.4
39.37	0.5
40.45	0.5
41.56	0.6
42.70	0.6
43.87	0.7
45.08	0.8
46.32	0.9
47.59	0.9
48.90	1.0
50.24	1.0
51.62	1.1
53.03	1.1
54.49	1.2
55.99	1.2
57.52	1.3
59.10	1.3
60.73	1.4
62.39	1.4
64.11	1.5
65.87	1.5
67.68	1.6
69.54	1.6
71.44	1.6
73.41	1.7
75.42	1.7
77.49	1.7
79.62	1.8
81.81	1.8
84.05	1.8
86.36	1.8
88.73	1.7
91.17	1.7
93.67	1.7
96.25	1.8
98.89	1.8
101.60	1.9
104.39	1.9
107.26	1.9
110.21	1.8
113.23	1.7
116.34	1.6
119.54	1.5
122.82	1.4
126.19	1.3
129.66	1.2
133.22	1.0
136.87	0.9
140.63	0.8
144.50	0.7
148.46	0.6
152.54	0.5
156.73	0.5
161.03	0.5
165.45	0.6
170.00	0.7
174.67	0.8
179.46	1.0
184.39	1.1
189.45	1.3
194.65	1.6
200.00	1.7
205.49	1.9
211.13	2.1
216.93	2.2
222.89	2.3
229.01	2.5
235.30	2.6
241.76	2.7
248.40	2.7
255.22	2.5
262.23	2.3
269.43	2.0
276.83	1.6
284.43	1.2
292.24	0.6
300.26	0.0
308.51	-0.5
316.98	-0.9
325.68	-1.2
334.63	-1.2
343.81	-1.1
353.26	-0.8
362.96	-0.5
372.92	-0.1
383.16	0.2
393.68	0.5
404.49	0.8
415.60	1.0
427.01	1.1
438.74	1.1
450.79	1.2
463.17	1.1
475.88	1.1
488.95	1.0
502.38	0.8
516.17	0.3
530.35	0.1
544.91	0.0
559.87	0.0
575.25	-0.1
591.04	-0.1
607.27	-0.2
623.95	-0.1
641.08	0.0
658.68	0.1
676.77	0.3
695.35	0.5
714.45	0.7
734.07	0.9
754.22	1.0
774.94	1.0
796.21	1.0
818.08	0.9
840.54	0.7
863.62	0.5
887.34	0.4
911.70	0.2
936.74	0.0
962.46	-0.1
988.89	-0.1
1016.04	0.0
1043.94	0.1
1072.61	0.2
1102.06	0.3
1132.33	0.4
1163.42	0.3
1195.37	0.0
1228.19	-0.1
1261.91	0.0
1296.57	0.0
1332.17	0.1
1368.75	0.1
1406.34	0.1
1444.95	0.0
1484.63	-0.1
1525.40	-0.1
1567.28	0.0
1610.32	0.0
1654.54	0.1
1699.97	0.1
1746.65	0.1
1794.61	0.1
1843.89	0.1
1894.53	0.0
1946.55	0.0
2000.00	0.1
2054.92	0.2
2111.35	0.2
2169.32	0.2
2228.89	-0.1
2290.10	-0.4
2352.98	-0.5
2417.59	-0.2
2483.98	0.3
2552.19	0.4
2622.27	0.5
2694.27	0.5
2768.26	0.6
2844.27	0.8
2922.37	1.0
3002.62	1.2
3085.07	1.3
3169.79	1.4
3256.83	1.5
3346.26	1.5
3438.14	1.5
3532.55	1.4
3629.56	1.2
3729.22	1.1
3831.62	1.1
3936.84	1.3
4044.94	1.5
4156.01	1.5
4270.14	1.4
4387.39	1.3
4507.87	0.9
4631.65	0.6
4758.83	0.5
4889.51	1.0
5023.77	1.5
5161.72	1.7
5303.46	1.6
5449.09	1.2
5598.72	0.9
5752.46	0.9
5910.42	1.2
6072.72	1.3
6239.47	1.1
6410.80	0.6
6586.84	0.3
6767.71	0.7
6953.55	1.4
7144.49	1.7
7340.67	1.4
7542.24	1.2
7749.35	1.8
7962.14	3.0
8180.78	3.7
8405.42	3.8
8636.23	3.6
8873.37	3.8
9117.03	4.4
9367.38	5.0
9624.61	4.8
9888.89	4.2
10160.44	4.4
10439.44	4.6
10726.10	4.7
11020.63	4.9
11323.25	4.9
11634.18	4.8
11953.65	5.3
12281.89	5.5
12619.15	5.4
12965.66	5.7
13321.69	6.1
13687.50	5.7
14063.35	5.3
14449.52	5.6
14846.30	5.7
15253.97	5.5
15672.84	5.9
16103.21	6.1
16545.39	6.1
16999.72	5.9
17466.52	5.9
17946.14	6.0
18438.94	5.5
18945.26	6.5
19465.49	6.9
20000.00	7.6
