*1000Hz	-41.4
	
20.00	-0.8
20.55	-0.7
21.11	-0.5
21.69	-0.4
22.29	-0.3
22.90	-0.2
23.53	-0.1
24.18	0.0
24.84	0.0
25.52	0.0
26.22	0.0
26.94	0.0
27.68	0.0
28.44	-0.1
29.22	-0.1
30.03	-0.1
30.85	-0.1
31.70	-0.1
32.57	-0.1
33.46	-0.1
34.38	-0.1
35.33	-0.1
36.30	-0.1
37.29	-0.1
38.32	-0.1
39.37	0.0
40.45	0.0
41.56	0.0
42.70	0.0
43.87	0.0
45.08	0.0
46.32	0.0
47.59	0.0
48.90	0.0
50.24	0.1
51.62	0.1
53.03	0.1
54.49	0.2
55.99	0.2
57.52	0.3
59.10	0.4
60.73	0.5
62.39	0.5
64.11	0.6
65.87	0.6
67.68	0.6
69.54	0.6
71.44	0.6
73.41	0.6
75.42	0.6
77.49	0.6
79.62	0.6
81.81	0.6
84.05	0.6
86.36	0.6
88.73	0.7
91.17	0.7
93.67	0.8
96.25	0.8
98.89	0.8
101.60	0.8
104.39	0.7
107.26	0.5
110.21	0.4
113.23	0.3
116.34	0.2
119.54	0.0
122.82	0.0
126.19	-0.1
129.66	-0.1
133.22	-0.2
136.87	-0.2
140.63	-0.2
144.50	-0.2
148.46	-0.3
152.54	-0.3
156.73	-0.4
161.03	-0.4
165.45	-0.4
170.00	-0.4
174.67	-0.4
179.46	-0.3
184.39	-0.3
189.45	-0.2
194.65	-0.1
200.00	0.0
205.49	0.1
211.13	0.2
216.93	0.3
222.89	0.5
229.01	0.7
235.30	0.9
241.76	1.2
248.40	1.4
255.22	1.4
262.23	1.4
269.43	1.3
276.83	1.1
284.43	0.9
292.24	0.5
300.26	0.2
308.51	-0.2
316.98	-0.4
325.68	-0.5
334.63	-0.5
343.81	-0.4
353.26	-0.3
362.96	-0.2
372.92	-0.2
383.16	-0.1
393.68	0.1
404.49	0.3
415.60	0.4
427.01	0.6
438.74	0.6
450.79	0.6
463.17	0.5
475.88	0.3
488.95	0.1
502.38	0.0
516.17	-0.1
530.35	-0.1
544.91	-0.1
559.87	0.0
575.25	0.1
591.04	0.2
607.27	0.3
623.95	0.3
641.08	0.4
658.68	0.4
676.77	0.3
695.35	0.2
714.45	0.1
734.07	0.1
754.22	0.0
774.94	0.0
796.21	0.0
818.08	0.0
840.54	0.0
863.62	0.1
887.34	0.1
911.70	0.1
936.74	0.1
962.46	0.2
988.89	0.1
1016.04	0.0
1043.94	-0.1
1072.61	-0.3
1102.06	-0.4
1132.33	-0.4
1163.42	-0.3
1195.37	-0.3
1228.19	-0.3
1261.91	-0.4
1296.57	-0.5
1332.17	-0.5
1368.75	-0.5
1406.34	-0.5
1444.95	-0.5
1484.63	-0.4
1525.40	-0.3
1567.28	-0.3
1610.32	-0.3
1654.54	-0.4
1699.97	-0.5
1746.65	-0.6
1794.61	-0.7
1843.89	-0.6
1894.53	-0.5
1946.55	-0.5
2000.00	-0.4
2054.92	-0.5
2111.35	-0.5
2169.32	-0.6
2228.89	-0.7
2290.10	-0.8
2352.98	-0.8
2417.59	-0.7
2483.98	-0.4
2552.19	-0.2
2622.27	-0.1
2694.27	0.0
2768.26	0.1
2844.27	0.3
2922.37	0.5
3002.62	0.8
3085.07	0.9
3169.79	1.0
3256.83	0.9
3346.26	0.8
3438.14	0.8
3532.55	0.7
3629.56	0.5
3729.22	0.5
3831.62	0.5
3936.84	0.7
4044.94	0.8
4156.01	0.8
4270.14	0.8
4387.39	0.6
4507.87	0.3
4631.65	-0.1
4758.83	-0.2
4889.51	0.1
5023.77	0.4
5161.72	0.6
5303.46	0.5
5449.09	0.2
5598.72	0.0
5752.46	0.0
5910.42	0.1
6072.72	0.2
6239.47	-0.1
6410.80	-0.7
6586.84	-1.1
6767.71	-0.9
6953.55	-0.2
7144.49	0.3
7340.67	0.0
7542.24	-0.4
7749.35	0.0
7962.14	1.2
8180.78	2.0
8405.42	2.0
8636.23	1.7
8873.37	1.6
9117.03	2.1
9367.38	2.6
9624.61	2.4
9888.89	1.7
10160.44	1.7
10439.44	1.8
10726.10	1.8
11020.63	1.9
11323.25	1.9
11634.18	1.8
11953.65	2.3
12281.89	2.5
12619.15	2.3
12965.66	2.5
13321.69	2.8
13687.50	2.5
14063.35	2.1
14449.52	2.4
14846.30	2.6
15253.97	2.4
15672.84	3.1
16103.21	3.6
16545.39	3.7
16999.72	3.6
17466.52	3.7
17946.14	4.0
18438.94	3.5
18945.26	4.7
19465.49	5.0
20000.00	5.8
