*1000Hz	-40.2
	
20.00	-1.6
20.55	-1.3
21.11	-1.0
21.69	-0.8
22.29	-0.6
22.90	-0.4
23.53	-0.2
24.18	-0.1
24.84	-0.1
25.52	-0.1
26.22	-0.1
26.94	-0.2
27.68	-0.2
28.44	-0.3
29.22	-0.4
30.03	-0.4
30.85	-0.5
31.70	-0.5
32.57	-0.5
33.46	-0.6
34.38	-0.6
35.33	-0.6
36.30	-0.6
37.29	-0.5
38.32	-0.5
39.37	-0.4
40.45	-0.4
41.56	-0.3
42.70	-0.2
43.87	-0.1
45.08	0.0
46.32	0.1
47.59	0.2
48.90	0.3
50.24	0.4
51.62	0.5
53.03	0.5
54.49	0.6
55.99	0.7
57.52	0.7
59.10	0.8
60.73	0.8
62.39	0.9
64.11	0.9
65.87	1.0
67.68	1.0
69.54	1.0
71.44	1.1
73.41	1.1
75.42	1.1
77.49	1.2
79.62	1.2
81.81	1.2
84.05	1.2
86.36	1.2
88.73	1.2
91.17	1.2
93.67	1.2
96.25	1.3
98.89	1.3
101.60	1.3
104.39	1.3
107.26	1.3
110.21	1.2
113.23	1.1
116.34	1.0
119.54	0.9
122.82	0.8
126.19	0.7
129.66	0.6
133.22	0.5
136.87	0.5
140.63	0.4
144.50	0.4
148.46	0.3
152.54	0.2
156.73	0.2
161.03	0.1
165.45	0.1
170.00	0.1
174.67	0.1
179.46	0.1
184.39	0.1
189.45	0.1
194.65	0.1
200.00	0.1
205.49	0.1
211.13	0.2
216.93	0.2
222.89	0.3
229.01	0.4
235.30	0.5
241.76	0.8
248.40	1.0
255.22	1.2
262.23	1.5
269.43	1.7
276.83	1.8
284.43	1.8
292.24	1.7
300.26	1.5
308.51	1.1
316.98	0.7
325.68	0.4
334.63	0.1
343.81	-0.1
353.26	-0.2
362.96	-0.3
372.92	-0.4
383.16	-0.4
393.68	-0.4
404.49	-0.3
415.60	-0.1
427.01	0.1
438.74	0.4
450.79	0.8
463.17	1.1
475.88	1.3
488.95	1.5
502.38	1.4
516.17	0.7
530.35	0.2
544.91	0.1
559.87	0.2
575.25	0.1
591.04	-0.1
607.27	-0.2
623.95	-0.3
641.08	-0.1
658.68	0.1
676.77	0.3
695.35	0.5
714.45	0.8
734.07	0.9
754.22	0.9
774.94	0.9
796.21	0.7
818.08	0.6
840.54	0.4
863.62	0.3
887.34	0.2
911.70	0.1
936.74	0.1
962.46	0.1
988.89	0.1
1016.04	0.0
1043.94	-0.1
1072.61	-0.2
1102.06	-0.4
1132.33	-0.4
1163.42	-0.4
1195.37	-0.3
1228.19	-0.3
1261.91	-0.3
1296.57	-0.3
1332.17	-0.3
1368.75	-0.3
1406.34	-0.3
1444.95	-0.3
1484.63	-0.3
1525.40	-0.2
1567.28	-0.1
1610.32	-0.1
1654.54	-0.2
1699.97	-0.2
1746.65	-0.2
1794.61	-0.1
1843.89	0.0
1894.53	0.1
1946.55	0.0
2000.00	-0.1
2054.92	-0.2
2111.35	-0.3
2169.32	-0.5
2228.89	-0.7
2290.10	-0.9
2352.98	-1.0
2417.59	-0.7
2483.98	-0.4
2552.19	-0.3
2622.27	-0.2
2694.27	-0.1
2768.26	-0.1
2844.27	0.0
2922.37	0.3
3002.62	0.5
3085.07	0.7
3169.79	0.8
3256.83	0.9
3346.26	1.1
3438.14	1.2
3532.55	1.2
3629.56	1.1
3729.22	0.9
3831.62	0.5
3936.84	0.2
4044.94	0.0
4156.01	0.0
4270.14	0.2
4387.39	0.5
4507.87	0.7
4631.65	0.6
4758.83	0.4
4889.51	0.2
5023.77	0.3
5161.72	0.4
5303.46	0.3
5449.09	0.3
5598.72	0.1
5752.46	0.1
5910.42	0.2
6072.72	0.4
6239.47	0.5
6410.80	0.3
6586.84	-0.2
6767.71	-0.6
6953.55	-0.4
7144.49	0.3
7340.67	0.9
7542.24	1.1
7749.35	0.7
7962.14	0.4
8180.78	1.0
8405.42	1.9
8636.23	2.4
8873.37	2.3
9117.03	2.0
9367.38	2.2
9624.61	2.8
9888.89	3.0
10160.44	2.7
10439.44	2.8
10726.10	2.9
11020.63	2.7
11323.25	2.7
11634.18	2.5
11953.65	2.0
12281.89	2.0
12619.15	2.5
12965.66	3.1
13321.69	2.9
13687.50	2.5
14063.35	3.1
14449.52	3.2
14846.30	2.8
15253.97	3.2
15672.84	3.6
16103.21	3.5
16545.39	3.4
16999.72	3.4
17466.52	4.0
17946.14	3.4
18438.94	3.9
18945.26	4.9
19465.49	5.1
20000.00	6.1
